Content ID,Contents.Category,Year,Quarter,Month,Day,Index,Reactions_Type.ReactionTypeType,Sum of Reactions_Type.Score,ReactionType
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2020,Qtr 4,December,27,24472,worried,12,worried
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2020,Qtr 4,December,28,24473,indifferent,20,indifferent
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2020,Qtr 4,December,29,24458,interested,30,interested
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 1,January,26,24488,scared,15,scared
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 1,February,13,24463,indifferent,20,indifferent
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 1,March,4,24467,want,70,want
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 1,March,22,24491,peeking,35,peeking
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 1,March,28,24487,super love,75,super love
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 1,March,31,24457,heart,60,heart
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 2,April,5,24485,heart,60,heart
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 2,April,10,24461,indifferent,20,indifferent
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 2,April,14,24480,intrigued,45,intrigued
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 2,May,15,24486,intrigued,45,intrigued
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 2,May,23,24468,intrigued,45,intrigued
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 2,May,29,24464,hate,5,hate
5dc325aa-d5d1-4552-9997-cd25b7608be9,Healthy Eating,2021,Qtr 2,June,16,24475,indifferent,20,indifferent
5e813176-850f-4791-a750-4961429c2458,Soccer,2020,Qtr 3,July,14,16367,super love,75,super love
5e813176-850f-4791-a750-4961429c2458,Soccer,2020,Qtr 3,August,11,16368,peeking,35,peeking
5e813176-850f-4791-a750-4961429c2458,Soccer,2020,Qtr 3,September,1,16370,disgust,0,disgust
5e813176-850f-4791-a750-4961429c2458,Soccer,2020,Qtr 4,December,19,16371,adore,72,adore
5e813176-850f-4791-a750-4961429c2458,Soccer,2021,Qtr 1,March,2,16373,love,65,love
5e813176-850f-4791-a750-4961429c2458,Soccer,2021,Qtr 2,April,12,16372,scared,15,scared
5e813176-850f-4791-a750-4961429c2458,Soccer,2021,Qtr 2,May,15,16366,adore,72,adore
5e813176-850f-4791-a750-4961429c2458,Soccer,2021,Qtr 2,June,16,16369,dislike,10,dislike
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,July,7,11485,adore,72,adore
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,July,9,11498,adore,72,adore
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,August,11,11495,super love,75,super love
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,August,11,11505,love,65,love
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,August,17,11517,intrigued,45,intrigued
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,August,21,11502,disgust,0,disgust
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,September,11,11504,like,50,like
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,September,16,11487,like,50,like
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,September,16,11507,intrigued,45,intrigued
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 3,September,21,11510,indifferent,20,indifferent
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,October,1,11503,like,50,like
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,October,20,11501,adore,72,adore
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,October,23,11515,intrigued,45,intrigued
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,November,2,11488,indifferent,20,indifferent
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,November,27,11513,heart,60,heart
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,December,6,11492,disgust,0,disgust
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,December,9,11499,love,65,love
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,December,19,11514,dislike,10,dislike
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2020,Qtr 4,December,29,11509,cherish,70,cherish
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 1,January,23,11506,hate,5,hate
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 1,January,29,11496,disgust,0,disgust
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 1,February,7,11512,intrigued,45,intrigued
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 1,February,20,11491,want,70,want
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 1,March,9,11497,worried,12,worried
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 1,March,10,11486,intrigued,45,intrigued
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 1,March,29,11508,super love,75,super love
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 2,April,1,11493,intrigued,45,intrigued
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 2,April,6,11511,peeking,35,peeking
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 2,April,17,11489,cherish,70,cherish
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 2,May,1,11490,cherish,70,cherish
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 2,May,19,11500,scared,15,scared
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 2,May,25,11516,intrigued,45,intrigued
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,Public Speaking,2021,Qtr 2,May,26,11494,interested,30,interested
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,July,20,1399,like,50,like
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,July,27,1379,worried,12,worried
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,August,2,1391,dislike,10,dislike
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,August,2,1393,intrigued,45,intrigued
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,August,5,1405,indifferent,20,indifferent
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,August,7,1398,disgust,0,disgust
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,August,23,1378,heart,60,heart
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,September,3,1381,super love,75,super love
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,September,5,1386,interested,30,interested
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 3,September,20,1406,worried,12,worried
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,October,9,1390,adore,72,adore
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,October,11,1414,worried,12,worried
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,October,13,1411,interested,30,interested
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,October,24,1394,disgust,0,disgust
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,October,26,1401,super love,75,super love
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,November,18,1384,love,65,love
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,November,23,1400,interested,30,interested
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,December,14,1387,hate,5,hate
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2020,Qtr 4,December,20,1389,cherish,70,cherish
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,January,11,1385,hate,5,hate
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,January,16,1410,disgust,0,disgust
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,February,3,1413,intrigued,45,intrigued
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,February,19,1396,love,65,love
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,March,2,1392,worried,12,worried
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,March,4,1412,love,65,love
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,March,7,1404,peeking,35,peeking
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,March,11,1402,want,70,want
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 1,March,19,1395,love,65,love
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,April,14,1403,peeking,35,peeking
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,April,16,1408,like,50,like
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,April,17,1397,scared,15,scared
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,April,30,1388,interested,30,interested
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,May,1,1380,scared,15,scared
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,May,19,1383,indifferent,20,indifferent
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,May,28,1382,indifferent,20,indifferent
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,June,1,1407,super love,75,super love
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,Science,2021,Qtr 2,June,13,1409,cherish,70,cherish
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 3,July,7,19996,hate,5,hate
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 3,July,27,19991,love,65,love
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 3,August,9,19998,worried,12,worried
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 3,August,30,20000,interested,30,interested
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 3,September,25,19986,dislike,10,dislike
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 3,September,30,19990,indifferent,20,indifferent
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 4,November,6,19994,heart,60,heart
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 4,November,25,20001,want,70,want
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 4,December,5,19995,hate,5,hate
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 4,December,8,19985,super love,75,super love
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2020,Qtr 4,December,18,19992,intrigued,45,intrigued
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2021,Qtr 1,January,21,19989,super love,75,super love
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2021,Qtr 1,January,28,19997,peeking,35,peeking
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2021,Qtr 1,February,8,19999,intrigued,45,intrigued
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2021,Qtr 1,February,22,19988,adore,72,adore
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2021,Qtr 2,April,3,19993,worried,12,worried
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,Animals,2021,Qtr 2,May,10,19987,heart,60,heart
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2020,Qtr 2,June,22,17475,scared,15,scared
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2020,Qtr 2,June,22,17477,peeking,35,peeking
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2020,Qtr 3,July,4,17476,hate,5,hate
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2020,Qtr 3,July,31,17481,peeking,35,peeking
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2020,Qtr 3,August,13,17485,cherish,70,cherish
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2020,Qtr 4,October,12,17478,adore,72,adore
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2020,Qtr 4,October,28,17482,hate,5,hate
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2020,Qtr 4,November,24,17480,interested,30,interested
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2021,Qtr 1,January,22,17479,disgust,0,disgust
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2021,Qtr 1,March,10,17473,want,70,want
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2021,Qtr 1,March,12,17483,indifferent,20,indifferent
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2021,Qtr 1,March,24,17474,hate,5,hate
5f87a730-589d-48fb-ab94-e69274d7b89e,Food,2021,Qtr 2,May,16,17484,adore,72,adore
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 2,June,25,1587,disgust,0,disgust
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 2,June,27,1602,intrigued,45,intrigued
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,July,15,1570,disgust,0,disgust
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,July,19,1598,dislike,10,dislike
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,July,20,1594,intrigued,45,intrigued
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,August,6,1577,love,65,love
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,August,7,1581,love,65,love
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,August,11,1597,like,50,like
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,September,3,1582,super love,75,super love
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,September,5,1578,love,65,love
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,September,18,1586,indifferent,20,indifferent
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 3,September,26,1603,cherish,70,cherish
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 4,October,3,1596,scared,15,scared
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 4,October,4,1580,peeking,35,peeking
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 4,October,25,1595,scared,15,scared
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 4,October,26,1600,worried,12,worried
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 4,October,28,1589,scared,15,scared
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 4,November,17,1579,adore,72,adore
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 4,November,21,1584,adore,72,adore
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2020,Qtr 4,November,23,1569,cherish,70,cherish
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 1,January,3,1572,interested,30,interested
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 1,January,13,1585,heart,60,heart
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 1,February,3,1601,hate,5,hate
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 1,February,12,1576,disgust,0,disgust
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 1,February,18,1599,worried,12,worried
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 1,March,3,1583,like,50,like
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,April,1,1588,cherish,70,cherish
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,April,13,1593,indifferent,20,indifferent
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,April,28,1574,super love,75,super love
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,May,7,1571,dislike,10,dislike
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,May,20,1604,peeking,35,peeking
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,May,24,1573,peeking,35,peeking
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,May,30,1575,worried,12,worried
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,June,1,1592,super love,75,super love
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,June,4,1591,want,70,want
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,Culture,2021,Qtr 2,June,12,1590,want,70,want
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,July,1,23390,disgust,0,disgust
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,July,5,23375,hate,5,hate
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,July,29,23379,hate,5,hate
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,July,30,23377,disgust,0,disgust
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,July,31,23388,interested,30,interested
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,August,19,23362,adore,72,adore
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,August,24,23372,cherish,70,cherish
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,September,11,23366,adore,72,adore
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,September,23,23387,interested,30,interested
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 3,September,30,23365,indifferent,20,indifferent
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,October,5,23393,disgust,0,disgust
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,October,11,23397,worried,12,worried
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,October,20,23389,love,65,love
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,October,22,23363,adore,72,adore
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,November,10,23391,intrigued,45,intrigued
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,November,15,23396,want,70,want
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,November,19,23369,dislike,10,dislike
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,December,3,23373,disgust,0,disgust
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,December,8,23395,cherish,70,cherish
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,December,20,23374,like,50,like
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,December,24,23382,intrigued,45,intrigued
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2020,Qtr 4,December,31,23386,love,65,love
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,January,16,23368,heart,60,heart
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,January,26,23394,like,50,like
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,January,27,23370,adore,72,adore
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,February,13,23367,disgust,0,disgust
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,February,16,23398,peeking,35,peeking
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,February,19,23400,indifferent,20,indifferent
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,February,26,23380,scared,15,scared
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,March,18,23383,intrigued,45,intrigued
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 1,March,20,23381,love,65,love
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 2,April,1,23384,scared,15,scared
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 2,April,2,23392,heart,60,heart
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 2,April,12,23385,like,50,like
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 2,May,19,23376,adore,72,adore
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 2,May,28,23371,heart,60,heart
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 2,May,28,23399,scared,15,scared
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 2,June,14,23378,interested,30,interested
5fefd228-c550-4023-b767-ec8aa62de850,Cooking,2021,Qtr 2,June,17,23364,cherish,70,cherish
60223ac7-2fa4-4bba-8156-1d90b367e21a,Public Speaking,2020,Qtr 2,June,27,12758,scared,15,scared
60223ac7-2fa4-4bba-8156-1d90b367e21a,Public Speaking,2020,Qtr 4,November,7,12759,cherish,70,cherish
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 2,June,21,15053,interested,30,interested
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 3,July,8,15071,disgust,0,disgust
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 3,July,23,15073,indifferent,20,indifferent
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 3,September,17,15055,indifferent,20,indifferent
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 3,September,26,15067,heart,60,heart
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 4,October,15,15074,cherish,70,cherish
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 4,October,21,15057,heart,60,heart
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 4,October,24,15070,adore,72,adore
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 4,October,29,15059,worried,12,worried
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 4,October,29,15064,worried,12,worried
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 4,December,1,15075,indifferent,20,indifferent
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2020,Qtr 4,December,11,15062,love,65,love
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 1,January,7,15063,scared,15,scared
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 1,January,10,15054,hate,5,hate
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 1,January,27,15072,super love,75,super love
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 1,February,5,15060,cherish,70,cherish
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 1,March,3,15056,worried,12,worried
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 1,March,26,15066,adore,72,adore
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 2,April,13,15065,love,65,love
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 2,April,22,15058,scared,15,scared
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 2,May,17,15068,like,50,like
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 2,May,17,15076,indifferent,20,indifferent
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 2,May,27,15061,disgust,0,disgust
6054518c-4c28-4d65-8ebe-3b4f56108f29,Healthy Eating,2021,Qtr 2,June,8,15069,interested,30,interested
6082eb46-c239-40f5-bfcd-fb72b823ee71,Healthy Eating,2020,Qtr 3,August,3,18695,super love,75,super love
6082eb46-c239-40f5-bfcd-fb72b823ee71,Healthy Eating,2021,Qtr 1,January,10,18696,worried,12,worried
60872f35-3eb4-4742-b3b0-48f15f11be66,Travel,2020,Qtr 2,June,20,21292,worried,12,worried
60872f35-3eb4-4742-b3b0-48f15f11be66,Travel,2020,Qtr 3,July,15,21287,scared,15,scared
60872f35-3eb4-4742-b3b0-48f15f11be66,Travel,2020,Qtr 3,July,20,21283,scared,15,scared
60872f35-3eb4-4742-b3b0-48f15f11be66,Travel,2020,Qtr 3,August,13,21280,love,65,love
60872f35-3eb4-4742-b3b0-48f15f11be66,Travel,2020,Qtr 3,August,14,21296,cherish,70,cherish
60872f35-3eb4-4742-b3b0-48f15f11be66,Travel,2020,Qtr 4,October,2,21289,love,65,love
60872f35-3eb4-4742-b3b0-48f15f11be66,Travel,2020,Qtr 4,November,4,21286,love,65,love
